Iteration,Algorithm,Fitness,Truck Distance,Drone Distance,Execution Time,Solution,Truck Route,Drone Route,,,,,AVG
61,ALNS,790.1475943,116.8140892,17.15406076,0.002507448,"[0, 31, 16, 12, 45, 5, 30, 48, 34, 42, 23, 35, 26, 10, 29, 47, 32, 4, 14, 7, 27, 37, 33, 18, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 31, 12, 5, 30, 48, 34, 42, 35, 10, 29, 32, 14, 27, 33, 18, 9, 40, 13, 11, 17, 24, 36, 41, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[16, 45, 23, 26, 47, 4, 7, 37, 38, 43, 44]",,,,,
62,ALNS,790.1475943,116.8140892,17.15406076,0.000920296,"[0, 31, 16, 12, 45, 5, 30, 48, 34, 42, 23, 35, 26, 10, 29, 47, 32, 4, 14, 7, 27, 37, 33, 18, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 31, 12, 5, 30, 48, 34, 42, 35, 10, 29, 32, 14, 27, 33, 18, 9, 40, 13, 11, 17, 24, 36, 41, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[16, 45, 23, 26, 47, 4, 7, 37, 38, 43, 44]",,,,,
63,ALNS,790.1475943,116.8140892,17.15406076,0,"[0, 31, 16, 12, 45, 5, 30, 48, 34, 42, 23, 35, 26, 10, 29, 47, 32, 4, 14, 7, 27, 37, 33, 18, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 31, 12, 5, 30, 48, 34, 42, 35, 10, 29, 32, 14, 27, 33, 18, 9, 40, 13, 11, 17, 24, 36, 41, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[16, 45, 23, 26, 47, 4, 7, 37, 38, 43, 44]",,,,,
64,ALNS,790.1475943,116.8140892,17.15406076,0.003991842,"[0, 31, 16, 12, 45, 5, 30, 48, 34, 42, 23, 35, 26, 10, 29, 47, 32, 4, 14, 7, 27, 37, 33, 18, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 31, 12, 5, 30, 48, 34, 42, 35, 10, 29, 32, 14, 27, 33, 18, 9, 40, 13, 11, 17, 24, 36, 41, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[16, 45, 23, 26, 47, 4, 7, 37, 38, 43, 44]",,,,,
65,ALNS,790.1475943,116.8140892,17.15406076,0.002814293,"[0, 31, 16, 12, 45, 5, 30, 48, 34, 42, 23, 35, 26, 10, 29, 47, 32, 4, 14, 7, 27, 37, 33, 18, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 31, 12, 5, 30, 48, 34, 42, 35, 10, 29, 32, 14, 27, 33, 18, 9, 40, 13, 11, 17, 24, 36, 41, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[16, 45, 23, 26, 47, 4, 7, 37, 38, 43, 44]",,,,,
66,ALNS,790.1475943,116.8140892,17.15406076,0,"[0, 31, 16, 12, 45, 5, 30, 48, 34, 42, 23, 35, 26, 10, 29, 47, 32, 4, 14, 7, 27, 37, 33, 18, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 31, 12, 5, 30, 48, 34, 42, 35, 10, 29, 32, 14, 27, 33, 18, 9, 40, 13, 11, 17, 24, 36, 41, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[16, 45, 23, 26, 47, 4, 7, 37, 38, 43, 44]",,,,,
67,ALNS,766.6846497,113.4233304,12.99393689,0.003728628,"[0, 31, 12, 45, 5, 30, 48, 34, 42, 23, 35, 26, 10, 29, 47, 32, 4, 14, 7, 27, 37, 33, 18, 16, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 31, 45, 5, 30, 48, 34, 23, 35, 26, 10, 29, 32, 4, 14, 7, 27, 33, 16, 9, 38, 13, 11, 17, 36, 41, 43, 6, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[12, 42, 47, 37, 18, 40, 24, 22, 3, 44]",,,,,
68,ALNS,766.6846497,113.4233304,12.99393689,0,"[0, 31, 12, 45, 5, 30, 48, 34, 42, 23, 35, 26, 10, 29, 47, 32, 4, 14, 7, 27, 37, 33, 18, 16, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 31, 45, 5, 30, 48, 34, 23, 35, 26, 10, 29, 32, 4, 14, 7, 27, 33, 16, 9, 38, 13, 11, 17, 36, 41, 43, 6, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[12, 42, 47, 37, 18, 40, 24, 22, 3, 44]",,,,,
69,ALNS,766.6846497,113.4233304,12.99393689,0.005922794,"[0, 31, 12, 45, 5, 30, 48, 34, 42, 23, 35, 26, 10, 29, 47, 32, 4, 14, 7, 27, 37, 33, 18, 16, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 31, 45, 5, 30, 48, 34, 23, 35, 26, 10, 29, 32, 4, 14, 7, 27, 33, 16, 9, 38, 13, 11, 17, 36, 41, 43, 6, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[12, 42, 47, 37, 18, 40, 24, 22, 3, 44]",,,,,
70,ALNS,766.6846497,113.4233304,12.99393689,0,"[0, 31, 12, 45, 5, 30, 48, 34, 42, 23, 35, 26, 10, 29, 47, 32, 4, 14, 7, 27, 37, 33, 18, 16, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 31, 45, 5, 30, 48, 34, 23, 35, 26, 10, 29, 32, 4, 14, 7, 27, 33, 16, 9, 38, 13, 11, 17, 36, 41, 43, 6, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[12, 42, 47, 37, 18, 40, 24, 22, 3, 44]",,,,,
71,ALNS,766.6846497,113.4233304,12.99393689,0.000867605,"[0, 31, 12, 45, 5, 30, 48, 34, 42, 23, 35, 26, 10, 29, 47, 32, 4, 14, 7, 27, 37, 33, 18, 16, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 31, 45, 5, 30, 48, 34, 23, 35, 26, 10, 29, 32, 4, 14, 7, 27, 33, 16, 9, 38, 13, 11, 17, 36, 41, 43, 6, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[12, 42, 47, 37, 18, 40, 24, 22, 3, 44]",,,,,
72,ALNS,766.6846497,113.4233304,12.99393689,0.000802279,"[0, 31, 12, 45, 5, 30, 48, 34, 42, 23, 35, 26, 10, 29, 47, 32, 4, 14, 7, 27, 37, 33, 18, 16, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 31, 45, 5, 30, 48, 34, 23, 35, 26, 10, 29, 32, 4, 14, 7, 27, 33, 16, 9, 38, 13, 11, 17, 36, 41, 43, 6, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[12, 42, 47, 37, 18, 40, 24, 22, 3, 44]",,,,,
73,ALNS,766.6846497,113.4233304,12.99393689,0,"[0, 31, 12, 45, 5, 30, 48, 34, 42, 23, 35, 26, 10, 29, 47, 32, 4, 14, 7, 27, 37, 33, 18, 16, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 31, 45, 5, 30, 48, 34, 23, 35, 26, 10, 29, 32, 4, 14, 7, 27, 33, 16, 9, 38, 13, 11, 17, 36, 41, 43, 6, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[12, 42, 47, 37, 18, 40, 24, 22, 3, 44]",,,,,
74,ALNS,766.6846497,113.4233304,12.99393689,0.007691622,"[0, 31, 12, 45, 5, 30, 48, 34, 42, 23, 35, 26, 10, 29, 47, 32, 4, 14, 7, 27, 37, 33, 18, 16, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 31, 45, 5, 30, 48, 34, 23, 35, 26, 10, 29, 32, 4, 14, 7, 27, 33, 16, 9, 38, 13, 11, 17, 36, 41, 43, 6, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[12, 42, 47, 37, 18, 40, 24, 22, 3, 44]",,,,,
75,ALNS,766.6846497,113.4233304,12.99393689,0.000556946,"[0, 31, 12, 45, 5, 30, 48, 34, 42, 23, 35, 26, 10, 29, 47, 32, 4, 14, 7, 27, 37, 33, 18, 16, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 31, 45, 5, 30, 48, 34, 23, 35, 26, 10, 29, 32, 4, 14, 7, 27, 33, 16, 9, 38, 13, 11, 17, 36, 41, 43, 6, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[12, 42, 47, 37, 18, 40, 24, 22, 3, 44]",,,,,
76,ALNS,766.6846497,113.4233304,12.99393689,0.001015663,"[0, 31, 12, 45, 5, 30, 48, 34, 42, 23, 35, 26, 10, 29, 47, 32, 4, 14, 7, 27, 37, 33, 18, 16, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 31, 45, 5, 30, 48, 34, 23, 35, 26, 10, 29, 32, 4, 14, 7, 27, 33, 16, 9, 38, 13, 11, 17, 36, 41, 43, 6, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[12, 42, 47, 37, 18, 40, 24, 22, 3, 44]",,,,,
77,ALNS,766.6846497,113.4233304,12.99393689,0.001862049,"[0, 31, 12, 45, 5, 30, 48, 34, 42, 23, 35, 26, 10, 29, 47, 32, 4, 14, 7, 27, 37, 33, 18, 16, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 31, 45, 5, 30, 48, 34, 23, 35, 26, 10, 29, 32, 4, 14, 7, 27, 33, 16, 9, 38, 13, 11, 17, 36, 41, 43, 6, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[12, 42, 47, 37, 18, 40, 24, 22, 3, 44]",,,,,
78,ALNS,766.6846497,113.4233304,12.99393689,0.001517296,"[0, 31, 12, 45, 5, 30, 48, 34, 42, 23, 35, 26, 10, 29, 47, 32, 4, 14, 7, 27, 37, 33, 18, 16, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 31, 45, 5, 30, 48, 34, 23, 35, 26, 10, 29, 32, 4, 14, 7, 27, 33, 16, 9, 38, 13, 11, 17, 36, 41, 43, 6, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[12, 42, 47, 37, 18, 40, 24, 22, 3, 44]",,,,,
79,ALNS,766.6846497,113.4233304,12.99393689,0.005609035,"[0, 31, 12, 45, 5, 30, 48, 34, 42, 23, 35, 26, 10, 29, 47, 32, 4, 14, 7, 27, 37, 33, 18, 16, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 31, 45, 5, 30, 48, 34, 23, 35, 26, 10, 29, 32, 4, 14, 7, 27, 33, 16, 9, 38, 13, 11, 17, 36, 41, 43, 6, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[12, 42, 47, 37, 18, 40, 24, 22, 3, 44]",,,,,
80,ALNS,766.6846497,113.4233304,12.99393689,0.002027988,"[0, 31, 12, 45, 5, 30, 48, 34, 42, 23, 35, 26, 10, 29, 47, 32, 4, 14, 7, 27, 37, 33, 18, 16, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 31, 45, 5, 30, 48, 34, 23, 35, 26, 10, 29, 32, 4, 14, 7, 27, 33, 16, 9, 38, 13, 11, 17, 36, 41, 43, 6, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[12, 42, 47, 37, 18, 40, 24, 22, 3, 44]",,,,,
81,ALNS,766.6846497,113.4233304,12.99393689,0.002496243,"[0, 31, 12, 45, 5, 30, 48, 34, 42, 23, 35, 26, 10, 29, 47, 32, 4, 14, 7, 27, 37, 33, 18, 16, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 31, 45, 5, 30, 48, 34, 23, 35, 26, 10, 29, 32, 4, 14, 7, 27, 33, 16, 9, 38, 13, 11, 17, 36, 41, 43, 6, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[12, 42, 47, 37, 18, 40, 24, 22, 3, 44]",,,,,
82,ALNS,760.4573123,112.5588381,10.22959205,0.000540018,"[0, 31, 45, 5, 30, 48, 34, 42, 23, 35, 26, 10, 29, 47, 32, 4, 14, 7, 27, 37, 33, 18, 12, 16, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 31, 5, 30, 34, 42, 23, 35, 26, 29, 47, 4, 7, 27, 37, 33, 12, 16, 9, 38, 40, 13, 11, 17, 36, 41, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[45, 48, 10, 32, 14, 18, 24, 43, 44]",,,,,
83,ALNS,760.4573123,112.5588381,10.22959205,0.005138874,"[0, 31, 45, 5, 30, 48, 34, 42, 23, 35, 26, 10, 29, 47, 32, 4, 14, 7, 27, 37, 33, 18, 12, 16, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 31, 5, 30, 34, 42, 23, 35, 26, 29, 47, 4, 7, 27, 37, 33, 12, 16, 9, 38, 40, 13, 11, 17, 36, 41, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[45, 48, 10, 32, 14, 18, 24, 43, 44]",,,,,
84,ALNS,760.4573123,112.5588381,10.22959205,0,"[0, 31, 45, 5, 30, 48, 34, 42, 23, 35, 26, 10, 29, 47, 32, 4, 14, 7, 27, 37, 33, 18, 12, 16, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 31, 5, 30, 34, 42, 23, 35, 26, 29, 47, 4, 7, 27, 37, 33, 12, 16, 9, 38, 40, 13, 11, 17, 36, 41, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[45, 48, 10, 32, 14, 18, 24, 43, 44]",,,,,
85,ALNS,760.4573123,112.5588381,10.22959205,0.003311396,"[0, 31, 45, 5, 30, 48, 34, 42, 23, 35, 26, 10, 29, 47, 32, 4, 14, 7, 27, 37, 33, 18, 12, 16, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 31, 5, 30, 34, 42, 23, 35, 26, 29, 47, 4, 7, 27, 37, 33, 12, 16, 9, 38, 40, 13, 11, 17, 36, 41, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[45, 48, 10, 32, 14, 18, 24, 43, 44]",,,,,
86,ALNS,760.4573123,112.5588381,10.22959205,0,"[0, 31, 45, 5, 30, 48, 34, 42, 23, 35, 26, 10, 29, 47, 32, 4, 14, 7, 27, 37, 33, 18, 12, 16, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 31, 5, 30, 34, 42, 23, 35, 26, 29, 47, 4, 7, 27, 37, 33, 12, 16, 9, 38, 40, 13, 11, 17, 36, 41, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[45, 48, 10, 32, 14, 18, 24, 43, 44]",,,,,
87,ALNS,760.4573123,112.5588381,10.22959205,0.002486706,"[0, 31, 45, 5, 30, 48, 34, 42, 23, 35, 26, 10, 29, 47, 32, 4, 14, 7, 27, 37, 33, 18, 12, 16, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 31, 5, 30, 34, 42, 23, 35, 26, 29, 47, 4, 7, 27, 37, 33, 12, 16, 9, 38, 40, 13, 11, 17, 36, 41, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[45, 48, 10, 32, 14, 18, 24, 43, 44]",,,,,
88,ALNS,760.4573123,112.5588381,10.22959205,0.004965067,"[0, 31, 45, 5, 30, 48, 34, 42, 23, 35, 26, 10, 29, 47, 32, 4, 14, 7, 27, 37, 33, 18, 12, 16, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 31, 5, 30, 34, 42, 23, 35, 26, 29, 47, 4, 7, 27, 37, 33, 12, 16, 9, 38, 40, 13, 11, 17, 36, 41, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[45, 48, 10, 32, 14, 18, 24, 43, 44]",,,,,
89,ALNS,760.4573123,112.5588381,10.22959205,0,"[0, 31, 45, 5, 30, 48, 34, 42, 23, 35, 26, 10, 29, 47, 32, 4, 14, 7, 27, 37, 33, 18, 12, 16, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 31, 5, 30, 34, 42, 23, 35, 26, 29, 47, 4, 7, 27, 37, 33, 12, 16, 9, 38, 40, 13, 11, 17, 36, 41, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[45, 48, 10, 32, 14, 18, 24, 43, 44]",,,,,
90,ALNS,760.4573123,112.5588381,10.22959205,0.00441432,"[0, 31, 45, 5, 30, 48, 34, 42, 23, 35, 26, 10, 29, 47, 32, 4, 14, 7, 27, 37, 33, 18, 12, 16, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 31, 5, 30, 34, 42, 23, 35, 26, 29, 47, 4, 7, 27, 37, 33, 12, 16, 9, 38, 40, 13, 11, 17, 36, 41, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[45, 48, 10, 32, 14, 18, 24, 43, 44]",,,,,
91,ALNS,760.4573123,112.5588381,10.22959205,0,"[0, 31, 45, 5, 30, 48, 34, 42, 23, 35, 26, 10, 29, 47, 32, 4, 14, 7, 27, 37, 33, 18, 12, 16, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 31, 5, 30, 34, 42, 23, 35, 26, 29, 47, 4, 7, 27, 37, 33, 12, 16, 9, 38, 40, 13, 11, 17, 36, 41, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[45, 48, 10, 32, 14, 18, 24, 43, 44]",,,,,
92,ALNS,760.4573123,112.5588381,10.22959205,0.00386858,"[0, 31, 45, 5, 30, 48, 34, 42, 23, 35, 26, 10, 29, 47, 32, 4, 14, 7, 27, 37, 33, 18, 12, 16, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 31, 5, 30, 34, 42, 23, 35, 26, 29, 47, 4, 7, 27, 37, 33, 12, 16, 9, 38, 40, 13, 11, 17, 36, 41, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[45, 48, 10, 32, 14, 18, 24, 43, 44]",,,,,
93,ALNS,760.4573123,112.5588381,10.22959205,0.003619432,"[0, 31, 45, 5, 30, 48, 34, 42, 23, 35, 26, 10, 29, 47, 32, 4, 14, 7, 27, 37, 33, 18, 12, 16, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 31, 5, 30, 34, 42, 23, 35, 26, 29, 47, 4, 7, 27, 37, 33, 12, 16, 9, 38, 40, 13, 11, 17, 36, 41, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[45, 48, 10, 32, 14, 18, 24, 43, 44]",,,,,
94,ALNS,760.4573123,112.5588381,10.22959205,0.001291037,"[0, 31, 45, 5, 30, 48, 34, 42, 23, 35, 26, 10, 29, 47, 32, 4, 14, 7, 27, 37, 33, 18, 12, 16, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 31, 5, 30, 34, 42, 23, 35, 26, 29, 47, 4, 7, 27, 37, 33, 12, 16, 9, 38, 40, 13, 11, 17, 36, 41, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[45, 48, 10, 32, 14, 18, 24, 43, 44]",,,,,
95,ALNS,760.4573123,112.5588381,10.22959205,0,"[0, 31, 45, 5, 30, 48, 34, 42, 23, 35, 26, 10, 29, 47, 32, 4, 14, 7, 27, 37, 33, 18, 12, 16, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 31, 5, 30, 34, 42, 23, 35, 26, 29, 47, 4, 7, 27, 37, 33, 12, 16, 9, 38, 40, 13, 11, 17, 36, 41, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[45, 48, 10, 32, 14, 18, 24, 43, 44]",,,,,
96,ALNS,760.4573123,112.5588381,10.22959205,0,"[0, 31, 45, 5, 30, 48, 34, 42, 23, 35, 26, 10, 29, 47, 32, 4, 14, 7, 27, 37, 33, 18, 12, 16, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 31, 5, 30, 34, 42, 23, 35, 26, 29, 47, 4, 7, 27, 37, 33, 12, 16, 9, 38, 40, 13, 11, 17, 36, 41, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[45, 48, 10, 32, 14, 18, 24, 43, 44]",,,,,
97,Local Search 2-opt,742.6819435,109.8996683,11.3088461,0.151548147,"[0, 31, 27, 7, 14, 4, 32, 47, 29, 10, 26, 35, 23, 42, 34, 48, 30, 5, 45, 37, 33, 18, 12, 16, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 27, 14, 4, 32, 29, 10, 35, 23, 42, 48, 30, 5, 37, 33, 18, 12, 16, 38, 13, 17, 24, 36, 41, 22, 3, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[31, 7, 47, 26, 34, 45, 9, 40, 11, 43, 6, 44]",,,,,
98,Local Search 2-opt,734.4325859,108.6533082,12.38417895,0.139565945,"[0, 31, 27, 7, 35, 26, 10, 29, 47, 32, 4, 14, 23, 42, 34, 48, 30, 5, 45, 37, 33, 18, 12, 16, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 27, 7, 26, 10, 47, 4, 14, 23, 42, 34, 30, 5, 45, 37, 33, 18, 16, 38, 40, 11, 17, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[31, 35, 29, 32, 48, 12, 9, 13, 24, 44]",,,,,
99,Local Search 2-opt,734.4325859,108.6533082,12.38417895,0.163777828,"[0, 31, 27, 7, 35, 26, 10, 29, 47, 32, 4, 14, 23, 42, 34, 48, 30, 5, 45, 37, 33, 18, 12, 16, 9, 38, 40, 13, 11, 17, 24, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 44, 1, 28, 8, 49, 0]","[0, 27, 7, 26, 10, 47, 4, 14, 23, 42, 34, 30, 5, 45, 37, 33, 18, 16, 38, 40, 11, 17, 36, 41, 43, 22, 6, 3, 19, 20, 21, 39, 2, 46, 25, 15, 1, 28, 8, 49, 0]","[31, 35, 29, 32, 48, 12, 9, 13, 24, 44]",,,,,
0,Initial Random,3169.392171,469.9384069,4.149058905,0,"[0, 46, 4, 37, 36, 26, 3, 6, 1, 49, 47, 11, 8, 18, 45, 5, 7, 44, 28, 23, 17, 29, 9, 43, 27, 20, 24, 30, 33, 39, 19, 40, 41, 35, 2, 21, 12, 34, 31, 38, 13, 15, 48, 22, 25, 10, 14, 16, 32, 42, 0]","[0, 46, 4, 37, 36, 26, 3, 6, 1, 49, 11, 8, 18, 45, 5, 7, 44, 23, 17, 29, 9, 43, 27, 20, 24, 30, 33, 39, 19, 40, 41, 35, 2, 21, 12, 34, 31, 38, 13, 15, 48, 22, 25, 10, 14, 16, 32, 42, 0]","[47, 28]",,,,,
