Iteration,Algorithm,Fitness,Truck Distance,Drone Distance,Execution Time,Solution,Truck Route,Drone Route,,,,,AVG
22,ALNS,19073.12011,2828.580747,0,0.00537324,"[0, 22, 81, 4, 20, 97, 18, 32, 90, 15, 79, 40, 84, 64, 36, 28, 61, 24, 75, 12, 16, 17, 23, 70, 37, 74, 85, 86, 83, 72, 71, 44, 55, 19, 96, 88, 92, 30, 7, 99, 38, 51, 94, 77, 41, 76, 35, 13, 39, 78, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 5, 87, 57, 62, 67, 26, 27, 50, 56, 54, 3, 63, 8, 6, 100, 46, 69, 25, 68, 91, 80, 14, 58, 73, 65, 33, 66, 49, 47, 45, 10, 93, 59, 98, 1, 82, 31, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 97, 18, 32, 90, 15, 79, 40, 84, 64, 36, 28, 61, 24, 75, 12, 16, 17, 23, 70, 37, 74, 85, 86, 83, 72, 71, 44, 55, 19, 96, 88, 92, 30, 7, 99, 38, 51, 94, 77, 41, 76, 35, 13, 39, 78, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 5, 87, 57, 62, 67, 26, 27, 50, 56, 54, 3, 63, 8, 6, 100, 46, 69, 25, 68, 91, 80, 14, 58, 73, 65, 33, 66, 49, 47, 45, 10, 93, 59, 98, 1, 82, 31, 53, 42, 89, 0]",[],,,,,
23,ALNS,18672.80139,2769.212703,0,0.003293991,"[0, 22, 81, 4, 20, 97, 18, 85, 74, 32, 90, 15, 79, 40, 64, 36, 28, 61, 24, 26, 75, 12, 50, 17, 23, 70, 37, 86, 83, 72, 71, 44, 55, 19, 96, 88, 84, 92, 30, 7, 99, 38, 51, 94, 77, 41, 76, 35, 13, 39, 78, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 57, 5, 62, 67, 27, 16, 56, 54, 3, 63, 8, 6, 100, 46, 69, 25, 68, 91, 80, 14, 58, 73, 65, 33, 66, 49, 47, 45, 10, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 97, 18, 85, 74, 32, 90, 15, 79, 40, 64, 36, 28, 61, 24, 26, 75, 12, 50, 17, 23, 70, 37, 86, 83, 72, 71, 44, 55, 19, 96, 88, 84, 92, 30, 7, 99, 38, 51, 94, 77, 41, 76, 35, 13, 39, 78, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 57, 5, 62, 67, 27, 16, 56, 54, 3, 63, 8, 6, 100, 46, 69, 25, 68, 91, 80, 14, 58, 73, 65, 33, 66, 49, 47, 45, 10, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]",[],,,,,
24,ALNS,18407.87516,2729.923628,0,0.00480032,"[0, 22, 81, 4, 20, 97, 18, 85, 74, 32, 90, 15, 79, 71, 40, 64, 36, 28, 61, 24, 26, 75, 12, 50, 62, 17, 37, 86, 80, 83, 72, 44, 55, 19, 96, 88, 84, 92, 30, 7, 99, 38, 51, 94, 77, 41, 76, 35, 13, 39, 78, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 57, 5, 23, 70, 67, 27, 16, 56, 54, 3, 63, 8, 6, 100, 46, 69, 25, 68, 91, 14, 58, 73, 65, 33, 66, 49, 47, 45, 10, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 97, 18, 85, 74, 32, 90, 15, 79, 71, 40, 64, 36, 28, 61, 24, 26, 75, 12, 50, 62, 17, 37, 86, 80, 83, 72, 44, 55, 19, 96, 88, 84, 92, 30, 7, 99, 38, 51, 94, 77, 41, 76, 35, 13, 39, 78, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 57, 5, 23, 70, 67, 27, 16, 56, 54, 3, 63, 8, 6, 100, 46, 69, 25, 68, 91, 14, 58, 73, 65, 33, 66, 49, 47, 45, 10, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]",[],,,,,
25,ALNS,18132.34312,2689.061692,0,0.004550219,"[0, 22, 81, 4, 20, 97, 18, 85, 74, 32, 90, 15, 79, 71, 40, 64, 36, 28, 61, 24, 26, 27, 50, 17, 37, 86, 80, 83, 72, 44, 55, 19, 96, 88, 84, 92, 30, 7, 99, 38, 51, 94, 77, 76, 35, 13, 39, 78, 12, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 57, 5, 10, 75, 23, 70, 67, 62, 16, 56, 54, 3, 63, 8, 6, 100, 46, 69, 25, 41, 68, 91, 14, 58, 73, 65, 33, 66, 49, 47, 45, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 97, 18, 85, 74, 32, 90, 15, 79, 71, 40, 64, 36, 28, 61, 24, 26, 27, 50, 17, 37, 86, 80, 83, 72, 44, 55, 19, 96, 88, 84, 92, 30, 7, 99, 38, 51, 94, 77, 76, 35, 13, 39, 78, 12, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 57, 5, 10, 75, 23, 70, 67, 62, 16, 56, 54, 3, 63, 8, 6, 100, 46, 69, 25, 41, 68, 91, 14, 58, 73, 65, 33, 66, 49, 47, 45, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]",[],,,,,
26,ALNS,17434.43378,2585.560382,0,0.002534389,"[0, 22, 81, 4, 20, 97, 18, 85, 74, 32, 90, 15, 79, 71, 36, 28, 61, 24, 26, 27, 37, 86, 80, 83, 72, 44, 55, 19, 96, 88, 40, 64, 84, 92, 30, 7, 99, 38, 51, 94, 77, 76, 35, 13, 39, 78, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 57, 5, 10, 75, 23, 70, 67, 17, 62, 16, 50, 56, 12, 54, 3, 63, 8, 6, 100, 46, 69, 25, 41, 68, 91, 14, 58, 73, 65, 33, 66, 49, 47, 45, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 97, 18, 85, 74, 32, 90, 15, 79, 71, 36, 28, 61, 24, 26, 27, 37, 86, 80, 83, 72, 44, 55, 19, 96, 88, 40, 64, 84, 92, 30, 7, 99, 38, 51, 94, 77, 76, 35, 13, 39, 78, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 57, 5, 10, 75, 23, 70, 67, 17, 62, 16, 50, 56, 12, 54, 3, 63, 8, 6, 100, 46, 69, 25, 41, 68, 91, 14, 58, 73, 65, 33, 66, 49, 47, 45, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]",[],,,,,
27,ALNS,16497.64851,2446.633306,0,0.002017021,"[0, 22, 81, 4, 20, 97, 18, 85, 74, 32, 90, 36, 28, 61, 24, 26, 27, 23, 70, 37, 86, 15, 80, 79, 83, 72, 71, 44, 55, 19, 96, 88, 40, 64, 84, 92, 30, 7, 99, 38, 51, 94, 77, 76, 35, 13, 39, 78, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 57, 10, 75, 67, 17, 62, 16, 50, 56, 12, 54, 3, 63, 8, 6, 100, 46, 69, 25, 41, 68, 91, 14, 58, 73, 65, 33, 66, 49, 47, 45, 5, 93, 87, 59, 31, 98, 1, 82, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 97, 18, 85, 74, 32, 90, 36, 28, 61, 24, 26, 27, 23, 70, 37, 86, 15, 80, 79, 83, 72, 71, 44, 55, 19, 96, 88, 40, 64, 84, 92, 30, 7, 99, 38, 51, 94, 77, 76, 35, 13, 39, 78, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 57, 10, 75, 67, 17, 62, 16, 50, 56, 12, 54, 3, 63, 8, 6, 100, 46, 69, 25, 41, 68, 91, 14, 58, 73, 65, 33, 66, 49, 47, 45, 5, 93, 87, 59, 31, 98, 1, 82, 53, 42, 89, 0]",[],,,,,
28,ALNS,16487.59526,2445.142391,0,0.002714872,"[0, 22, 81, 4, 20, 97, 18, 85, 74, 32, 90, 36, 28, 68, 61, 24, 26, 27, 23, 70, 37, 86, 15, 80, 79, 83, 72, 71, 44, 55, 19, 96, 88, 40, 64, 84, 92, 30, 7, 99, 38, 51, 94, 77, 76, 35, 13, 39, 78, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 57, 10, 75, 67, 17, 62, 16, 50, 56, 12, 54, 3, 63, 8, 6, 100, 46, 69, 25, 41, 91, 14, 58, 73, 65, 33, 66, 49, 47, 45, 5, 93, 87, 59, 31, 98, 1, 82, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 97, 18, 85, 74, 32, 90, 36, 28, 68, 61, 24, 26, 27, 23, 70, 37, 86, 15, 80, 79, 83, 72, 71, 44, 55, 19, 96, 88, 40, 64, 84, 92, 30, 7, 99, 38, 51, 94, 77, 76, 35, 13, 39, 78, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 57, 10, 75, 67, 17, 62, 16, 50, 56, 12, 54, 3, 63, 8, 6, 100, 46, 69, 25, 41, 91, 14, 58, 73, 65, 33, 66, 49, 47, 45, 5, 93, 87, 59, 31, 98, 1, 82, 53, 42, 89, 0]",[],,,,,
29,ALNS,16301.52862,2417.548345,0,0.003064394,"[0, 22, 81, 4, 20, 97, 18, 85, 74, 32, 90, 36, 28, 68, 61, 24, 26, 27, 23, 70, 37, 86, 15, 80, 79, 83, 72, 71, 44, 55, 19, 96, 88, 40, 64, 84, 92, 30, 7, 99, 38, 51, 94, 77, 76, 35, 13, 39, 56, 12, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 57, 10, 75, 67, 17, 62, 16, 50, 78, 54, 3, 63, 8, 6, 100, 46, 69, 25, 41, 91, 14, 58, 73, 65, 33, 66, 49, 47, 45, 5, 93, 87, 59, 31, 98, 1, 82, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 97, 18, 85, 74, 32, 90, 36, 28, 68, 61, 24, 26, 27, 23, 70, 37, 86, 15, 80, 79, 83, 72, 71, 44, 55, 19, 96, 88, 40, 64, 84, 92, 30, 7, 99, 38, 51, 94, 77, 76, 35, 13, 39, 56, 12, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 57, 10, 75, 67, 17, 62, 16, 50, 78, 54, 3, 63, 8, 6, 100, 46, 69, 25, 41, 91, 14, 58, 73, 65, 33, 66, 49, 47, 45, 5, 93, 87, 59, 31, 98, 1, 82, 53, 42, 89, 0]",[],,,,,
30,ALNS,16262.3142,2411.732772,0,0.003031254,"[0, 22, 81, 4, 20, 85, 74, 32, 90, 28, 68, 61, 24, 26, 27, 23, 70, 37, 86, 15, 80, 79, 83, 72, 71, 44, 19, 96, 55, 88, 40, 64, 84, 92, 30, 7, 99, 38, 51, 94, 77, 76, 35, 13, 39, 56, 12, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 57, 10, 75, 67, 17, 62, 16, 50, 78, 54, 3, 63, 8, 6, 100, 46, 69, 25, 41, 36, 91, 14, 58, 73, 18, 65, 97, 33, 66, 49, 47, 45, 5, 93, 87, 59, 31, 98, 1, 82, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 85, 74, 32, 90, 28, 68, 61, 24, 26, 27, 23, 70, 37, 86, 15, 80, 79, 83, 72, 71, 44, 19, 96, 55, 88, 40, 64, 84, 92, 30, 7, 99, 38, 51, 94, 77, 76, 35, 13, 39, 56, 12, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 57, 10, 75, 67, 17, 62, 16, 50, 78, 54, 3, 63, 8, 6, 100, 46, 69, 25, 41, 36, 91, 14, 58, 73, 18, 65, 97, 33, 66, 49, 47, 45, 5, 93, 87, 59, 31, 98, 1, 82, 53, 42, 89, 0]",[],,,,,
31,ALNS,15892.01215,2356.816258,0,0.003321648,"[0, 22, 81, 4, 20, 85, 74, 32, 90, 28, 68, 61, 24, 67, 26, 27, 23, 70, 37, 86, 15, 80, 79, 83, 72, 71, 44, 19, 96, 55, 88, 40, 64, 84, 92, 30, 7, 99, 38, 51, 94, 77, 76, 35, 13, 39, 56, 12, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 57, 10, 75, 17, 62, 16, 50, 78, 54, 3, 63, 8, 6, 100, 46, 69, 25, 41, 36, 91, 14, 58, 73, 18, 65, 97, 33, 66, 49, 47, 45, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 85, 74, 32, 90, 28, 68, 61, 24, 67, 26, 27, 23, 70, 37, 86, 15, 80, 79, 83, 72, 71, 44, 19, 96, 55, 88, 40, 64, 84, 92, 30, 7, 99, 38, 51, 94, 77, 76, 35, 13, 39, 56, 12, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 57, 10, 75, 17, 62, 16, 50, 78, 54, 3, 63, 8, 6, 100, 46, 69, 25, 41, 36, 91, 14, 58, 73, 18, 65, 97, 33, 66, 49, 47, 45, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]",[],,,,,
32,ALNS,15888.55605,2356.30371,0,0.006436825,"[0, 22, 81, 4, 20, 85, 74, 32, 90, 28, 68, 61, 24, 35, 67, 26, 27, 23, 70, 37, 86, 15, 80, 79, 83, 72, 71, 44, 19, 96, 55, 88, 40, 64, 84, 92, 30, 7, 99, 38, 51, 94, 77, 76, 13, 39, 56, 12, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 57, 10, 75, 17, 62, 16, 50, 78, 54, 3, 63, 8, 6, 100, 46, 69, 25, 41, 36, 91, 14, 58, 73, 18, 65, 97, 33, 66, 49, 47, 45, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 85, 74, 32, 90, 28, 68, 61, 24, 35, 67, 26, 27, 23, 70, 37, 86, 15, 80, 79, 83, 72, 71, 44, 19, 96, 55, 88, 40, 64, 84, 92, 30, 7, 99, 38, 51, 94, 77, 76, 13, 39, 56, 12, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 57, 10, 75, 17, 62, 16, 50, 78, 54, 3, 63, 8, 6, 100, 46, 69, 25, 41, 36, 91, 14, 58, 73, 18, 65, 97, 33, 66, 49, 47, 45, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]",[],,,,,
33,ALNS,15873.82167,2354.118574,0,0.003014565,"[0, 22, 81, 4, 20, 85, 74, 32, 90, 28, 68, 61, 24, 35, 67, 26, 27, 23, 70, 37, 86, 80, 79, 83, 72, 71, 44, 19, 96, 55, 88, 40, 64, 84, 92, 30, 7, 99, 38, 51, 94, 77, 76, 13, 39, 56, 12, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 57, 10, 75, 17, 62, 16, 50, 78, 54, 3, 63, 8, 6, 100, 46, 69, 25, 41, 36, 15, 91, 14, 58, 73, 18, 65, 97, 33, 66, 49, 47, 45, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 85, 74, 32, 90, 28, 68, 61, 24, 35, 67, 26, 27, 23, 70, 37, 86, 80, 79, 83, 72, 71, 44, 19, 96, 55, 88, 40, 64, 84, 92, 30, 7, 99, 38, 51, 94, 77, 76, 13, 39, 56, 12, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 57, 10, 75, 17, 62, 16, 50, 78, 54, 3, 63, 8, 6, 100, 46, 69, 25, 41, 36, 15, 91, 14, 58, 73, 18, 65, 97, 33, 66, 49, 47, 45, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]",[],,,,,
34,ALNS,15855.29839,2351.371536,0,0.005600214,"[0, 22, 81, 4, 20, 85, 74, 32, 90, 28, 68, 61, 24, 35, 67, 26, 27, 23, 70, 37, 86, 80, 79, 83, 72, 71, 44, 19, 96, 55, 88, 40, 64, 84, 92, 30, 7, 99, 38, 51, 94, 77, 76, 13, 39, 50, 56, 12, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 57, 10, 75, 17, 62, 16, 78, 54, 3, 63, 8, 6, 100, 46, 69, 25, 41, 36, 15, 91, 14, 58, 73, 18, 65, 97, 33, 66, 49, 47, 45, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 85, 74, 32, 90, 28, 68, 61, 24, 35, 67, 26, 27, 23, 70, 37, 86, 80, 79, 83, 72, 71, 44, 19, 96, 55, 88, 40, 64, 84, 92, 30, 7, 99, 38, 51, 94, 77, 76, 13, 39, 50, 56, 12, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 57, 10, 75, 17, 62, 16, 78, 54, 3, 63, 8, 6, 100, 46, 69, 25, 41, 36, 15, 91, 14, 58, 73, 18, 65, 97, 33, 66, 49, 47, 45, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]",[],,,,,
35,ALNS,15719.10682,2331.17406,0,0.006011486,"[0, 22, 81, 4, 20, 85, 74, 32, 90, 28, 68, 61, 24, 35, 67, 26, 27, 75, 23, 70, 37, 86, 80, 79, 83, 72, 71, 44, 19, 96, 55, 88, 40, 64, 84, 92, 30, 7, 99, 38, 51, 94, 77, 76, 13, 39, 50, 56, 12, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 57, 10, 17, 62, 16, 78, 54, 3, 63, 8, 6, 100, 46, 69, 25, 41, 36, 15, 91, 14, 58, 73, 18, 65, 97, 33, 66, 49, 47, 45, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 85, 74, 32, 90, 28, 68, 61, 24, 35, 67, 26, 27, 75, 23, 70, 37, 86, 80, 79, 83, 72, 71, 44, 19, 96, 55, 88, 40, 64, 84, 92, 30, 7, 99, 38, 51, 94, 77, 76, 13, 39, 50, 56, 12, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 57, 10, 17, 62, 16, 78, 54, 3, 63, 8, 6, 100, 46, 69, 25, 41, 36, 15, 91, 14, 58, 73, 18, 65, 97, 33, 66, 49, 47, 45, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]",[],,,,,
36,ALNS,15616.10037,2315.898005,0,0.002032757,"[0, 22, 81, 4, 20, 85, 74, 32, 90, 28, 68, 61, 24, 35, 67, 26, 27, 75, 23, 70, 37, 86, 80, 79, 83, 72, 71, 44, 19, 96, 55, 88, 40, 64, 84, 92, 30, 7, 99, 38, 51, 94, 77, 41, 76, 13, 39, 16, 50, 56, 12, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 57, 17, 62, 78, 54, 3, 63, 8, 6, 100, 46, 69, 25, 36, 15, 91, 14, 58, 73, 18, 65, 97, 33, 66, 49, 47, 45, 10, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 85, 74, 32, 90, 28, 68, 61, 24, 35, 67, 26, 27, 75, 23, 70, 37, 86, 80, 79, 83, 72, 71, 44, 19, 96, 55, 88, 40, 64, 84, 92, 30, 7, 99, 38, 51, 94, 77, 41, 76, 13, 39, 16, 50, 56, 12, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 57, 17, 62, 78, 54, 3, 63, 8, 6, 100, 46, 69, 25, 36, 15, 91, 14, 58, 73, 18, 65, 97, 33, 66, 49, 47, 45, 10, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]",[],,,,,
37,ALNS,15616.10037,2315.898005,0,0.005105495,"[0, 22, 81, 4, 20, 85, 74, 32, 90, 28, 68, 61, 24, 35, 67, 26, 27, 75, 23, 70, 37, 86, 80, 79, 83, 72, 71, 44, 19, 96, 55, 88, 40, 64, 84, 92, 30, 7, 99, 38, 51, 94, 77, 41, 76, 13, 39, 16, 50, 56, 12, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 57, 17, 62, 78, 54, 3, 63, 8, 6, 100, 46, 69, 25, 36, 15, 91, 14, 58, 73, 18, 65, 97, 33, 66, 49, 47, 45, 10, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 85, 74, 32, 90, 28, 68, 61, 24, 35, 67, 26, 27, 75, 23, 70, 37, 86, 80, 79, 83, 72, 71, 44, 19, 96, 55, 88, 40, 64, 84, 92, 30, 7, 99, 38, 51, 94, 77, 41, 76, 13, 39, 16, 50, 56, 12, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 57, 17, 62, 78, 54, 3, 63, 8, 6, 100, 46, 69, 25, 36, 15, 91, 14, 58, 73, 18, 65, 97, 33, 66, 49, 47, 45, 10, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]",[],,,,,
38,ALNS,15218.90034,2256.992468,0,0.003524303,"[0, 22, 81, 4, 20, 85, 74, 32, 61, 24, 35, 67, 26, 27, 75, 23, 70, 37, 86, 90, 80, 79, 83, 72, 71, 44, 19, 96, 55, 88, 40, 64, 84, 92, 30, 7, 99, 38, 51, 94, 77, 41, 76, 13, 39, 62, 16, 50, 56, 12, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 57, 17, 78, 54, 3, 63, 8, 6, 100, 46, 69, 25, 68, 28, 36, 15, 91, 14, 58, 73, 18, 65, 97, 33, 66, 49, 47, 45, 10, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 85, 74, 32, 61, 24, 35, 67, 26, 27, 75, 23, 70, 37, 86, 90, 80, 79, 83, 72, 71, 44, 19, 96, 55, 88, 40, 64, 84, 92, 30, 7, 99, 38, 51, 94, 77, 41, 76, 13, 39, 62, 16, 50, 56, 12, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 57, 17, 78, 54, 3, 63, 8, 6, 100, 46, 69, 25, 68, 28, 36, 15, 91, 14, 58, 73, 18, 65, 97, 33, 66, 49, 47, 45, 10, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]",[],,,,,
39,ALNS,14987.14976,2222.623409,0,0.00470233,"[0, 22, 81, 4, 20, 85, 74, 32, 86, 61, 24, 35, 67, 26, 17, 27, 75, 23, 70, 37, 90, 80, 79, 83, 72, 71, 44, 19, 96, 55, 88, 40, 64, 84, 92, 30, 7, 99, 38, 51, 94, 77, 41, 76, 13, 39, 62, 16, 50, 56, 12, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 57, 78, 54, 3, 63, 8, 6, 100, 46, 69, 25, 68, 28, 36, 15, 91, 14, 58, 73, 18, 65, 97, 33, 66, 49, 47, 45, 10, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 85, 74, 32, 86, 61, 24, 35, 67, 26, 17, 27, 75, 23, 70, 37, 90, 80, 79, 83, 72, 71, 44, 19, 96, 55, 88, 40, 64, 84, 92, 30, 7, 99, 38, 51, 94, 77, 41, 76, 13, 39, 62, 16, 50, 56, 12, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 57, 78, 54, 3, 63, 8, 6, 100, 46, 69, 25, 68, 28, 36, 15, 91, 14, 58, 73, 18, 65, 97, 33, 66, 49, 47, 45, 10, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]",[],,,,,
40,ALNS,14987.14976,2222.623409,0,0.003049374,"[0, 22, 81, 4, 20, 85, 74, 32, 86, 61, 24, 35, 67, 26, 17, 27, 75, 23, 70, 37, 90, 80, 79, 83, 72, 71, 44, 19, 96, 55, 88, 40, 64, 84, 92, 30, 7, 99, 38, 51, 94, 77, 41, 76, 13, 39, 62, 16, 50, 56, 12, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 57, 78, 54, 3, 63, 8, 6, 100, 46, 69, 25, 68, 28, 36, 15, 91, 14, 58, 73, 18, 65, 97, 33, 66, 49, 47, 45, 10, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 85, 74, 32, 86, 61, 24, 35, 67, 26, 17, 27, 75, 23, 70, 37, 90, 80, 79, 83, 72, 71, 44, 19, 96, 55, 88, 40, 64, 84, 92, 30, 7, 99, 38, 51, 94, 77, 41, 76, 13, 39, 62, 16, 50, 56, 12, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 57, 78, 54, 3, 63, 8, 6, 100, 46, 69, 25, 68, 28, 36, 15, 91, 14, 58, 73, 18, 65, 97, 33, 66, 49, 47, 45, 10, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]",[],,,,,
41,ALNS,14936.25044,2215.07494,0,0.005238056,"[0, 22, 81, 4, 20, 65, 18, 32, 86, 61, 24, 35, 67, 26, 17, 27, 75, 23, 70, 37, 85, 74, 90, 80, 79, 83, 72, 71, 44, 19, 96, 55, 88, 40, 64, 84, 92, 30, 7, 99, 38, 51, 94, 77, 68, 76, 13, 39, 62, 16, 50, 56, 12, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 78, 54, 3, 63, 8, 6, 100, 46, 69, 25, 41, 28, 36, 15, 91, 14, 58, 73, 97, 33, 66, 49, 47, 45, 10, 5, 57, 93, 87, 59, 31, 98, 1, 82, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 65, 18, 32, 86, 61, 24, 35, 67, 26, 17, 27, 75, 23, 70, 37, 85, 74, 90, 80, 79, 83, 72, 71, 44, 19, 96, 55, 88, 40, 64, 84, 92, 30, 7, 99, 38, 51, 94, 77, 68, 76, 13, 39, 62, 16, 50, 56, 12, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 78, 54, 3, 63, 8, 6, 100, 46, 69, 25, 41, 28, 36, 15, 91, 14, 58, 73, 97, 33, 66, 49, 47, 45, 10, 5, 57, 93, 87, 59, 31, 98, 1, 82, 53, 42, 89, 0]",[],,,,,
42,ALNS,14849.18693,2202.163252,0,0.004395008,"[0, 59, 22, 81, 4, 20, 65, 18, 86, 61, 24, 35, 67, 26, 17, 27, 75, 23, 70, 37, 85, 74, 32, 90, 80, 79, 83, 72, 71, 44, 19, 96, 55, 88, 40, 64, 84, 92, 30, 7, 99, 38, 51, 94, 77, 68, 76, 13, 39, 62, 16, 50, 56, 12, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 78, 54, 3, 63, 8, 6, 100, 46, 69, 25, 41, 28, 36, 15, 91, 14, 58, 73, 97, 33, 66, 49, 47, 45, 10, 5, 57, 93, 87, 31, 98, 1, 82, 53, 42, 89, 0]","[0, 59, 22, 81, 4, 20, 65, 18, 86, 61, 24, 35, 67, 26, 17, 27, 75, 23, 70, 37, 85, 74, 32, 90, 80, 79, 83, 72, 71, 44, 19, 96, 55, 88, 40, 64, 84, 92, 30, 7, 99, 38, 51, 94, 77, 68, 76, 13, 39, 62, 16, 50, 56, 12, 95, 34, 2, 21, 9, 48, 60, 29, 43, 52, 11, 78, 54, 3, 63, 8, 6, 100, 46, 69, 25, 41, 28, 36, 15, 91, 14, 58, 73, 97, 33, 66, 49, 47, 45, 10, 5, 57, 93, 87, 31, 98, 1, 82, 53, 42, 89, 0]",[],,,,,
